utterance_id,group_id,group_size,distance_z_score,intra_group_distance
4195_186237_000018_000000,set_0395eec9d2f1,8,-0.6660665273666382,0.12672698
4195_186237_000019_000002,set_cc0082d8f293,11,1.0114116668701172,0.35254753
4195_186237_000021_000000,set_4740542d042e,21,-0.0013670411426573992,0.08160341
4195_186237_000022_000000,set_d99e7ef932bd,48,0.5008717179298401,0.18441796
4195_186237_000022_000001,set_d99e7ef932bd,48,-0.5982442498207092,0.106571436
4195_186237_000023_000000,set_0395eec9d2f1,8,0.8455551266670227,0.26429957
4195_186237_000025_000001,set_224d8e0e8067,27,-0.6744999885559082,0.09436178
4195_186237_000025_000002,set_2716f2685524,20,0.5131599307060242,0.226614
4195_186237_000026_000001,set_afbdd6e01644,48,0.5781036019325256,0.15825629
4195_186237_000026_000002,set_d99e7ef932bd,48,-0.7541858553886414,0.095526636
4195_186237_000027_000000,set_4740542d042e,21,-0.06398136913776398,0.0804404
4195_186237_000028_000000,set_f7fbed8b4c6a,33,-0.1739204227924347,0.11729777
4195_186237_000028_000001,set_fda074357fdc,2,0.0,
4195_186237_000029_000000,set_e028a12454dd,32,-1.1391503810882568,0.060844183
4195_186237_000030_000000,set_f083745a2fb4,1,0.0,
4195_186237_000030_000001,set_e028a12454dd,32,-0.07540974766016006,0.11411548
4195_186237_000032_000000,set_dda892af0721,2,0.0,
4195_186237_000032_000001,set_3b70f0b780ee,23,0.6744999885559082,0.114979625
4195_186237_000033_000000,set_224d8e0e8067,27,-0.8930314183235168,0.07825446
4195_186237_000033_000001,set_afbdd6e01644,48,-0.03773762285709381,0.121662736
4195_186237_000036_000000,set_afbdd6e01644,48,-0.609438419342041,0.08769202
4195_186237_000037_000000,set_4740542d042e,21,-1.193176507949829,0.0594666
4195_186237_000039_000000,set_3b70f0b780ee,23,-0.9027706384658813,0.04460728
4195_186237_000040_000000,set_e028a12454dd,32,0.2804408073425293,0.13193619
4195_186237_000040_000001,set_3b70f0b780ee,23,-1.0811896324157715,0.036646843
4195_186237_000041_000001,set_4740542d042e,21,-1.7485642433166504,0.049150765
4195_186237_000043_000000,set_afbdd6e01644,48,-1.421608328819275,0.039432526
4195_186237_000044_000000,set_cc0082d8f293,11,3.703061819076538,0.66312706
4195_186237_000044_000001,set_afbdd6e01644,48,0.3205064833164215,0.14294976
4195_186237_000044_000003,set_f1f985ab4ba8,4,0.0,
4195_186237_000046_000000,set_f7fbed8b4c6a,33,-0.1120983138680458,0.12123513
4195_186237_000047_000000,set_afbdd6e01644,48,0.010369044728577137,0.124521255
4195_186237_000048_000000,set_afbdd6e01644,48,0.5337033271789551,0.15561801
4195_186237_000049_000000,set_f7fbed8b4c6a,33,-1.1313947439193726,0.056317568
4195_186237_000049_000002,set_f7fbed8b4c6a,33,-1.12330961227417,0.056832492
4195_186237_000049_000003,set_224d8e0e8067,27,0.0,0.14407724
4195_186237_000051_000000,set_d99e7ef932bd,48,-0.6556772589683533,0.10250366
4195_186237_000051_000001,set_afbdd6e01644,48,-0.6818491816520691,0.08338934
4195_186237_000052_000000,set_224d8e0e8067,27,-0.4839259088039398,0.10840845
4195_186237_000053_000000,set_cc0082d8f293,11,-0.8884627223014832,0.13332808
4195_186237_000053_000002,set_d99e7ef932bd,48,0.8766613006591797,0.21103382
4195_186237_000053_000003,set_f7fbed8b4c6a,33,0.19607822597026825,0.14086246
4195_186237_000054_000000,set_afbdd6e01644,48,-0.7153477072715759,0.081398845
4195_186237_000054_000001,set_90b3e3ec1367,4,0.0,
4195_186237_000055_000000,set_224d8e0e8067,27,-0.287361204624176,0.12289667
4195_186237_000056_000000,set_1aaee907140d,4,0.0,
4195_186237_000056_000001,set_2716f2685524,20,-1.3364369869232178,0.08755654
4195_186237_000057_000000,set_2716f2685524,20,-0.7073226571083069,0.13485497
4195_186237_000058_000000,set_2716f2685524,20,0.6134045720100403,0.23415065
4195_186237_000059_000000,set_afbdd6e01644,48,-0.6210814118385315,0.08700019
4195_186237_000059_000001,set_d99e7ef932bd,48,0.5357568264007568,0.18688875
4195_186237_000061_000000,set_e028a12454dd,32,-0.5605453848838806,0.089820266
4195_186237_000062_000000,set_8650388fb4dc,26,1.549582600593567,0.1474899
4195_186237_000063_000002,set_e028a12454dd,32,-0.7558762431144714,0.08003825
4195_186237_000064_000000,set_f7fbed8b4c6a,33,-0.13057999312877655,0.12005806
4195_186237_000065_000000,set_e028a12454dd,32,-0.9276029467582703,0.07143831
4195_186237_000066_000000,set_e028a12454dd,32,0.2363864779472351,0.12972999
4195_186237_000067_000000,set_f7fbed8b4c6a,33,-0.3806909918785095,0.10412884
4195_186237_000067_000001,set_d99e7ef932bd,48,7.119174003601074,0.65316904
4195_186237_000068_000000,set_8650388fb4dc,26,-0.4551127254962921,0.06624782
4195_186237_000069_000000,set_224d8e0e8067,27,0.4725673496723175,0.17890882
4195_186237_000069_000001,set_f1f985ab4ba8,4,0.0,
4195_186237_000070_000000,set_d99e7ef932bd,48,0.12178826332092285,0.15756881
4195_186237_000071_000000,set_f7fbed8b4c6a,33,0.8997934460639954,0.1856811
4195_186237_000071_000001,set_afbdd6e01644,48,-0.9564809799194336,0.0670706
4195_186237_000071_000002,set_d99e7ef932bd,48,-0.9542942643165588,0.081353664
4195_186237_000071_000003,set_f7fbed8b4c6a,33,-0.10699872672557831,0.12155992
4195_186237_000072_000000,set_d99e7ef932bd,48,-0.46746519207954407,0.11583406
4195_186237_000073_000001,set_224d8e0e8067,27,-0.5626869797706604,0.1026032
4195_186237_000073_000002,set_e028a12454dd,32,-0.7956529855728149,0.07804626
4195_186237_000074_000000,set_f7fbed8b4c6a,33,-0.2601062059402466,0.11180872
4195_186238_000001_000000,set_8650388fb4dc,26,2.7639195919036865,0.196702
4195_186238_000002_000000,set_d6be6a90150f,2,0.0,
4195_186238_000004_000001,set_d99e7ef932bd,48,-1.2041209936141968,0.06365931
4195_186238_000004_000002,set_afbdd6e01644,48,-1.0035102367401123,0.0642761
4195_186238_000005_000002,set_8650388fb4dc,26,0.36818674206733704,0.09961277
4195_186238_000006_000000,set_4740542d042e,21,1.198657512664795,0.1038928
4195_186238_000006_000001,set_2716f2685524,20,-0.5222620368003845,0.1487683
4195_186238_000006_000003,set_8650388fb4dc,26,0.3162491023540497,0.09750795
4195_186238_000007_000000,set_f7fbed8b4c6a,33,0.5230013132095337,0.16168374
4195_186238_000008_000000,set_4740542d042e,21,-0.43230587244033813,0.0735991
4195_186238_000009_000000,set_aceab6a9c93b,9,-0.6744999885559082,0.09249407
4195_186238_000011_000000,set_d99e7ef932bd,48,6.249972820281982,0.5916066
4195_186238_000012_000000,set_d99e7ef932bd,48,0.49149253964424133,0.18375367
4195_186238_000013_000000,set_224d8e0e8067,27,1.3220139741897583,0.2415191
4195_186238_000014_000000,set_e028a12454dd,32,1.3145512342453003,0.18372363
4195_186238_000015_000001,set_cc0082d8f293,11,-0.19035564363002777,0.21388006
4195_186238_000016_000000,set_0395eec9d2f1,8,1.0314260721206665,0.28121567
4195_186238_000016_000002,set_d99e7ef932bd,48,0.8472168445587158,0.20894837
4195_186238_000017_000000,set_2716f2685524,20,-0.02913415990769863,0.18584293
4195_186238_000017_000001,set_2716f2685524,20,0.02913415990769863,0.1902237
4195_186238_000018_000000,set_5c3f29790aa5,4,0.0,
4195_186238_000019_000000,set_d99e7ef932bd,48,1.758863091468811,0.27351707
4195_186238_000019_000001,set_89e051fba6f7,1,0.0,
4195_186238_000020_000000,set_2716f2685524,20,-1.385282039642334,0.08388424
4195_186238_000020_000001,set_e028a12454dd,32,-0.2711012661457062,0.1043154
4195_186238_000020_000002,set_aceab6a9c93b,9,-0.3221842646598816,0.10970765
4195_186238_000021_000000,set_4740542d042e,21,-0.3591306805610657,0.074958265
4195_186238_000022_000000,set_2716f2685524,20,-1.24197256565094,0.09465861
4195_186238_000022_000001,set_dda892af0721,2,0.0,
4195_186238_000022_000002,set_f7fbed8b4c6a,33,0.3524182140827179,0.15081954
4195_186238_000023_000000,set_4740542d042e,21,-1.8434516191482544,0.047388315
4195_186238_000024_000001,set_3b70f0b780ee,23,0.4928640127182007,0.10687566
4195_186238_000025_000000,set_e028a12454dd,32,-0.8946556448936462,0.07308829
4195_186238_000025_000001,set_8650388fb4dc,26,-1.159717321395874,0.037693083
4195_186238_000025_000002,set_e028a12454dd,32,-0.20181453227996826,0.107785225
4195_186238_000026_000000,set_224d8e0e8067,27,-0.6538627743721008,0.09588289
4195_186238_000028_000000,set_afbdd6e01644,48,0.09343776106834412,0.12945724
4195_186238_000029_000000,set_2716f2685524,20,0.5130394101142883,0.22660494
4195_186238_000031_000000,set_e028a12454dd,32,-0.06561196595430374,0.11460614
4195_186238_000033_000001,set_afbdd6e01644,48,-1.2053741216659546,0.05228126
4195_186238_000034_000000,set_224d8e0e8067,27,-0.6558375358581543,0.09573734
4195_186238_000035_000001,set_fda074357fdc,2,0.0,
4195_186238_000036_000000,set_224d8e0e8067,27,-0.7389096617698669,0.08961433
4195_186238_000037_000000,set_f1f985ab4ba8,4,0.0,
4195_186238_000038_000000,set_224d8e0e8067,27,2.2643990516662598,0.3109796
4195_186238_000039_000000,set_2716f2685524,20,1.892931580543518,0.3303488
4195_186238_000039_000001,set_224d8e0e8067,27,1.8059778213500977,0.2771907
4195_186238_000039_000002,set_8650388fb4dc,26,-0.2380845546722412,0.07504308
4195_186238_000039_000003,set_f1f985ab4ba8,4,0.0,
4195_186238_000040_000000,set_4740542d042e,21,0.0,0.0816288
4195_186238_000040_000001,set_cc0082d8f293,11,-0.14190277457237244,0.21947086
4195_186238_000041_000000,set_f7fbed8b4c6a,33,1.1643095016479492,0.20252776
4195_186238_000041_000001,set_afbdd6e01644,48,0.16857196390628815,0.13392174
4195_186238_000041_000002,set_cc0082d8f293,11,0.6744999885559082,0.31367254
4195_186238_000041_000003,set_90b3e3ec1367,4,0.0,
4195_186238_000042_000000,set_afbdd6e01644,48,1.608256220817566,0.21946841
4195_186238_000043_000000,set_5c3f29790aa5,4,0.0,
4195_186238_000043_000001,set_d99e7ef932bd,48,0.7930987477302551,0.20511538
4195_186238_000043_000002,set_afbdd6e01644,48,-0.6671507954597473,0.08426273
4195_186238_000044_000000,set_d99e7ef932bd,48,0.2611554265022278,0.1674397
4195_186238_000045_000000,set_2716f2685524,20,0.8232076168060303,0.24992418
4195_186238_000045_000002,set_f7fbed8b4c6a,33,0.0,0.12837452
4195_186238_000046_000000,set_d99e7ef932bd,48,-0.44994479417800903,0.11707497
4195_186238_000047_000000,set_afbdd6e01644,48,1.6808384656906128,0.22378129
4195_186238_000047_000001,set_e028a12454dd,32,-0.01783823035657406,0.11699861
4195_186238_000048_000000,set_8650388fb4dc,26,-0.20356537401676178,0.076442
4195_186238_000049_000000,set_8650388fb4dc,26,3.7016029357910156,0.23470247
4195_186238_000050_000000,set_d99e7ef932bd,48,0.21877622604370117,0.16443813
4195_186238_000050_000002,set_0395eec9d2f1,8,0.4216237962245941,0.2257176
4195_186238_000050_000003,set_d99e7ef932bd,48,-0.43070507049560547,0.11843765
4195_186238_000051_000000,set_afbdd6e01644,48,-0.2556711435317993,0.10871303
4195_186238_000051_000001,set_afbdd6e01644,48,0.20178861916065216,0.13589549
4195_186238_000052_000000,set_aceab6a9c93b,9,-0.7694618105888367,0.087854385
4195_186238_000053_000003,set_d99e7ef932bd,48,-0.24125675857067108,0.1318556
4195_186238_000054_000000,set_d99e7ef932bd,48,-0.7835201025009155,0.093449
4195_186238_000055_000000,set_e028a12454dd,32,1.3720157146453857,0.1866014
4195_186238_000057_000001,set_8650388fb4dc,26,3.733511447906494,0.23599559
4195_186238_000058_000001,set_2716f2685524,20,0.6416773200035095,0.23627627
4195_186238_000059_000000,set_e028a12454dd,32,-0.7821798324584961,0.07872099
4195_186238_000060_000000,set_3b70f0b780ee,23,0.35311752557754517,0.100640655
4195_186238_000062_000001,set_8650388fb4dc,26,-1.1803361177444458,0.036857486
4195_186238_000063_000000,set_4740542d042e,21,-0.18414942920207977,0.07820839
4195_186238_000064_000000,set_e028a12454dd,32,-0.593123733997345,0.08818877
4195_186238_000065_000000,set_d99e7ef932bd,48,8.757272720336914,0.7691899
4195_186238_000066_000000,set_8650388fb4dc,26,4.261749267578125,0.2574029
4195_186238_000067_000001,set_afbdd6e01644,48,1.0437065362930298,0.18592262
4195_186238_000068_000000,set_4740542d042e,21,13.990677833557129,0.34149325
4195_186238_000069_000000,set_8650388fb4dc,26,1.1548314094543457,0.13149226
4195_186238_000069_000001,set_e028a12454dd,32,0.8922240138053894,0.16257381
4195_186238_000070_000000,set_afbdd6e01644,48,1.0489306449890137,0.18623304
4195_186238_000071_000000,set_d99e7ef932bd,48,0.11516182869672775,0.15709949
4214_7146_000000_000000,set_239dfb5f1e33,1,0.0,
4214_7146_000000_000001,set_d485d3fbdf82,10,-0.06726593524217606,0.09551728
4214_7146_000001_000000,set_13b47ba69feb,37,-0.6010924577713013,0.056500793
4214_7146_000003_000001,set_2619c91e6b11,31,-0.27435746788978577,0.089458525
4214_7146_000003_000003,set_d485d3fbdf82,10,2.4675936698913574,0.17251307
4214_7146_000003_000004,set_2619c91e6b11,31,1.2355592250823975,0.15643775
4214_7146_000004_000000,set_788727bad0ca,16,1.1447789669036865,0.15140843
4214_7146_000004_000002,set_37d199e84021,1,0.0,
4214_7146_000005_000000,set_cc0b0785f890,14,1.3087804317474365,0.18460089
4214_7146_000005_000001,set_2619c91e6b11,31,-0.0834554061293602,0.097926855
4214_7146_000006_000000,set_13b47ba69feb,37,0.21956588327884674,0.10075307
4214_7146_000007_000001,set_3f097d31b69d,40,2.3100802898406982,0.24658298
4214_7146_000007_000002,set_2619c91e6b11,31,-0.5128872394561768,0.07887745
4214_7146_000007_000004,set_2619c91e6b11,31,1.643113374710083,0.17451668
4214_7146_000008_000001,set_3f097d31b69d,40,0.3692130446434021,0.13956589
4214_7146_000008_000002,set_13b47ba69feb,37,-0.6738477945327759,0.052577615
4214_7146_000009_000001,set_788727bad0ca,16,3.142613172531128,0.26135063
4214_7146_000009_000002,set_2619c91e6b11,31,-0.42954742908477783,0.08257437
4214_7146_000009_000003,set_3f097d31b69d,40,-0.769435465335846,0.07678217
4214_7146_000009_000004,set_13b47ba69feb,37,0.7789307236671448,0.13091564
4214_7146_000010_000000,set_cc0b0785f890,14,3.1888673305511475,0.30266696
4214_7146_000010_000001,set_692c884d182b,1,0.0,
4214_7146_000010_000003,set_2619c91e6b11,31,0.0,0.1016289
4214_7146_000011_000001,set_3f097d31b69d,40,0.7563327550888062,0.1609112
4214_7146_000011_000002,set_13b47ba69feb,37,0.3476017713546753,0.107657135
4214_7146_000011_000003,set_788727bad0ca,16,-0.2207212746143341,0.076264024
4214_7146_000011_000004,set_3f097d31b69d,40,0.17195135354995728,0.12868911
4214_7146_000011_000005,set_2619c91e6b11,31,0.6664312481880188,0.13119149
4214_7146_000011_000006,set_2619c91e6b11,31,2.12663197517395,0.19596535
4214_7146_000012_000002,set_788727bad0ca,16,0.6528414487838745,0.12433678
4214_7146_000013_000001,set_788727bad0ca,16,-0.5997459888458252,0.055406034
4214_7146_000014_000000,set_788727bad0ca,16,-0.5687602162361145,0.057111204
4214_7146_000015_000000,set_cc0b0785f890,14,1.2593289613723755,0.18149543
4214_7146_000015_000001,set_3f097d31b69d,40,-1.0884158611297607,0.05919397
4214_7146_000016_000000,set_00dbb00d0ef2,9,3.8169350624084473,0.4067359
4214_7146_000016_000001,set_13b47ba69feb,37,0.7586052417755127,0.12981963
4214_7146_000016_000002,set_13b47ba69feb,37,0.9873235821723938,0.14215279
4214_7146_000017_000000,set_00dbb00d0ef2,9,0.15858718752861023,0.17807639
4214_7146_000017_000001,set_2619c91e6b11,31,1.3398253917694092,0.16106296
4214_7146_000018_000000,set_788727bad0ca,16,-0.33166706562042236,0.0701586
4214_7146_000018_000001,set_2619c91e6b11,31,-0.03668893873691559,0.100001395
4214_7146_000018_000004,set_3f097d31b69d,40,0.6493707299232483,0.15501344
4214_7146_000018_000005,set_2619c91e6b11,31,-0.8553809523582458,0.06368458
4214_7146_000018_000007,set_d485d3fbdf82,10,2.3899450302124023,0.17015451
4214_7146_000018_000008,set_2619c91e6b11,31,1.3049222230911255,0.15951467
4214_7146_000019_000002,set_9f8c98f848e4,7,-0.6744999885559082,0.058926046
4214_7146_000021_000001,set_3f097d31b69d,40,0.5105809569358826,0.14736074
4214_7146_000022_000000,set_13b47ba69feb,37,0.5637973546981812,0.11931503
4214_7146_000022_000002,set_3f097d31b69d,40,0.0151663264259696,0.12004417
4214_7146_000023_000000,set_13b47ba69feb,37,-0.5266702771186829,0.060513854
4214_7146_000024_000000,set_d485d3fbdf82,10,-0.6379402279853821,0.078183174
4214_7146_000025_000001,set_2619c91e6b11,31,3.779745101928711,0.2692967
4214_7146_000025_000002,set_2619c91e6b11,31,1.5494071245193481,0.17035991
4214_7146_000025_000003,set_2619c91e6b11,31,-1.0866979360580444,0.053423464
4214_7146_000026_000001,set_2619c91e6b11,31,-0.7379871010780334,0.06889212
4214_7146_000027_000002,set_cc0b0785f890,14,1.444002389907837,0.19309258
4214_7146_000028_000001,set_e50af015f8be,2,0.0,
4214_7146_000028_000004,set_3f097d31b69d,40,-0.41904357075691223,0.09610236
4214_7146_000028_000007,set_9f8c98f848e4,7,0.0,0.08804864
4214_7146_000028_000008,set_13b47ba69feb,37,0.9109691381454468,0.13803554
4214_7146_000028_000010,set_cc0b0785f890,14,-0.41585254669189453,0.076297045
4214_7146_000028_000011,set_13b47ba69feb,37,1.1879013776779175,0.15296853
4214_7146_000028_000012,set_788727bad0ca,16,-0.8222278952598572,0.043162704
4214_7146_000028_000013,set_2619c91e6b11,31,-0.6157452464103699,0.07431471
4214_7146_000028_000015,set_13b47ba69feb,37,-0.763307511806488,0.04775369
4214_7146_000028_000016,set_2619c91e6b11,31,-0.17022429406642914,0.094077826
4214_7146_000028_000021,set_788727bad0ca,16,-0.6963350772857666,0.05009067
4214_7146_000028_000023,set_13b47ba69feb,37,1.3720535039901733,0.16289854
4214_7146_000028_000024,set_788727bad0ca,16,-0.19917483627796173,0.07744974
4214_7146_000028_000025,set_13b47ba69feb,37,-0.982750654220581,0.03592068
4214_7146_000028_000026,set_9f8c98f848e4,7,-0.14723297953605652,0.08169162
4214_7146_000028_000027,set_d485d3fbdf82,10,-1.333028793334961,0.057070017
4214_7146_000028_000028,set_3f097d31b69d,40,-0.5786327123641968,0.087302804
4214_7146_000028_000029,set_2619c91e6b11,31,0.12622042000293732,0.10722798
4214_7146_000028_000030,set_13b47ba69feb,37,0.720163881778717,0.12774676
4214_7146_000028_000031,set_3f097d31b69d,40,-0.8597415685653687,0.071802795
4214_7146_000028_000032,set_2619c91e6b11,31,4.504591464996338,0.30145055
4214_7146_000029_000000,set_3f097d31b69d,40,-0.5592612624168396,0.08837092
4214_7146_000030_000000,set_00dbb00d0ef2,9,-1.3125430345535278,0.08612561
4214_7146_000030_000001,set_00dbb00d0ef2,9,0.0,0.16816413
4214_7146_000031_000000,set_3f097d31b69d,40,-0.8605241775512695,0.07175964
4214_7146_000031_000001,set_788727bad0ca,16,0.19917483627796173,0.099371195
4214_7146_000032_000000,set_13b47ba69feb,37,0.32859164476394653,0.106632054
4214_7146_000033_000000,set_788727bad0ca,16,0.9844668507575989,0.14258635
4214_7146_000033_000001,set_2619c91e6b11,31,0.38405880331993103,0.118665576
4214_7146_000033_000002,set_2619c91e6b11,31,1.03071928024292,0.14735115
4214_7146_000033_000003,set_2619c91e6b11,31,4.364707946777344,0.2952454
4214_7146_000034_000000,set_d485d3fbdf82,10,-0.1907774806022644,0.09176564
4214_7146_000034_000001,set_13b47ba69feb,37,3.753316879272461,0.29130316
4214_7146_000035_000001,set_13b47ba69feb,37,-0.009676391258835793,0.08839166
4214_7146_000035_000002,set_2619c91e6b11,31,0.32557418942451477,0.116071224
4214_7146_000035_000003,set_788727bad0ca,16,1.7199571132659912,0.18306088
4214_7146_000035_000004,set_3f097d31b69d,40,0.6755771636962891,0.15645844
4214_7146_000035_000005,set_e50af015f8be,2,0.0,
4214_7146_000037_000000,set_3f097d31b69d,40,0.4714641869068146,0.14520389
4214_7146_000037_000002,set_13b47ba69feb,37,-1.0613058805465698,0.031684756
4214_7146_000038_000001,set_3f097d31b69d,40,-0.5320278406143188,0.08987254
4214_7146_000038_000003,set_3f097d31b69d,40,-0.7131665945053101,0.07988477
4214_7146_000039_000000,set_cc0b0785f890,14,-0.10197575390338898,0.09600794
